review_id,product_name,product_category,review_text,rating,sentiment_label,reviewer_name,review_date,platform,verified_purchase,helpful_votes
5b400c8a-571,Havells Lumeno LED 15W,lighting,Installed 10 of these in my home. Energy savings are noticeable on the electricity bill. Consistent brightness and great build quality.,4,positive,Pallavi T.,2025-02-21,Flipkart,False,142
03b432d6-9d5,Havells Instanio 3L,water_heaters,Leaking from the bottom. Regret not buying the Crompton/Bajaj alternative. Warranty claim rejected saying it's installation issue. Very disappointed.,3,negative,Rekha J.,2025-02-21,Havells.com,True,0
d8f251a1-253,Havells Lumeno LED 15W,lighting,Good brightness but flickering. Would rate 3/5. Room for improvement. Okay for the price point.,3,mixed,Shruti R.,2025-02-21,Croma,False,0
8574e3d7-f6e,Havells NXT LED Batten 20W,lighting,Bright and energy efficient LED. Very happy with this purchase. Been using for 6 months with no issues.,5,positive,Kamini F.,2025-02-21,Havells.com,True,0
40b5ec29-cb3,Havells Stealth Air BLDC,fans,Remote control stopped working in 2 months. Service team is not responding. Regret not buying the Crompton/Bajaj alternative. Very poor after-sales support.,1,negative,Prakash A.,2025-02-21,Amazon.in,False,0
6c02c815-618,Havells Capture 500W,mixer_grinders,Love the look and performance. Will buy more Havells products. Easy to clean and the locking mechanism is solid.,4,positive,Sunita W.,2025-02-21,Amazon.in,True,106
b5c2af6e-232,Havells Adore LED 9W,lighting,The WiFi drops is very annoying. Technician never showed up despite 3 complaints. Brightness drops significantly over time.,2,negative,Meera D.,2025-02-22,Reliance Digital,True,0
4a64859a-d8b,Havells Sprint 400mm,fans,Bought the Havells Sprint 400mm recently. The air delivery is great and it runs efficiently. Energy savings are noticeable on the electricity bill. Worth every penny!,5,positive,Shruti R.,2025-02-22,Amazon.in,True,71
29419afc-94a,Havells Sprint 400mm,fans,Premium quality fan from Havells. Using it daily without any issues. Energy efficient and stylish design. Goes well with my room decor.,5,positive,Tanvi I.,2025-02-22,Flipkart,True,56
769151a6-ba6,Havells Studio AP-22,air_purifiers,Purification is okay but filter availability. Would rate 3/5. Room for improvement. Good for smaller rooms only.,4,mixed,Karthik S.,2025-02-22,Croma,False,6
34227a24-9b9,Havells Momenta 750W,mixer_grinders,Overheats after 5 minutes of use. This is clearly a manufacturing defect. The safety feature cuts off motor too frequently.,1,negative,Karthik S.,2025-02-22,Amazon.in,True,110
501f5e41-d49,Havells Nicola,fans,Premium quality fan from Havells. Build quality is premium. Energy efficient and stylish design. Goes well with my room decor.,5,positive,Arun H.,2025-02-22,Reliance Digital,True,89
24c00a91-e55,Havells Vitonica 500W,mixer_grinders,Design is premium but jar leaking is a concern. Not the best but not the worst either. Needs improvement in build quality.,1,mixed,Nisha F.,2025-02-23,Flipkart,True,0
b0a7f1a7-142,Havells Lumeno LED 15W,lighting,The flickering is very annoying. Regret not buying the Crompton/Bajaj alternative. Brightness drops significantly over time.,4,negative,Pooja B.,2025-02-23,Croma,True,0
51ee743f-89b,Havells PowerGrind 1000W,mixer_grinders,Powerful mixer grinder! Grinds everything to fine paste. Will buy more Havells products. The cord length is excellent.,5,positive,Pallavi T.,2025-02-23,Havells.com,True,0
0f740807-ec8,Havells Ventil Air DX,fans,Excellent fan! The air delivery is top-notch. Sturdy construction. Installation was smooth. Happy with the purchase.,5,positive,Geeta O.,2025-02-23,Reliance Digital,True,21
80a72ad0-8f9,Havells Freshia AP-46,air_purifiers,Purification is okay but inaccurate readings. Not the best but not the worst either. Good for smaller rooms only.,5,mixed,Archana X.,2025-02-24,Amazon.in,True,0
0b1fab91-76c,Havells Stealth Air BLDC,fans,Best ceiling fan I've used. The remote control makes it stand out. Installation was done within 2 days of purchase. Recommended for anyone looking for a quality fan.,3,positive,Karthik S.,2025-02-24,Amazon.in,False,0
535c42d9-43a,Havells Studio AP-22,air_purifiers,PM2.5 readings dropped from 200+ to below 30. Energy savings are noticeable on the electricity bill. Worth the investment for health.,4,positive,Manish C.,2025-02-25,Croma,True,0
051dfa50-34b,Havells Adonia Spin 25L,water_heaters,Water not heating properly. Takes 30+ minutes for lukewarm water. Regret not buying the Crompton/Bajaj alternative. Defective heating element perhaps.,2,negative,Amit K.,2025-02-25,Reliance Digital,False,0
fe95b506-f2b,Havells Quatro 15L,water_heaters,Heating is good but slow heating. Good for the price but not premium. Could be better for the premium price.,3,mixed,Pallavi T.,2025-02-25,Flipkart,True,30
1e5b3097-221,Havells PowerGrind 1000W,mixer_grinders,"Design is premium but motor overheating is a concern. It's okay, nothing special. Needs improvement in build quality.",3,mixed,Nitin K.,2025-02-25,Amazon.in,True,68
eedce95c-8fe,Havells NXT LED Batten 20W,lighting,The light quality is excellent. Good value for money. No flickering at all. True to claimed lumens.,5,positive,Vikram P.,2025-02-25,Havells.com,True,34
1b3c2ade-56f,Havells Bello 25L,water_heaters,Using this geyser for 3 months. No issues at all. Sturdy construction. Perfect for Indian winters.,3,positive,Amit K.,2025-02-26,Croma,True,0
812966c4-7b8,Havells Quatro 15L,water_heaters,Havells geyser performing well for 1 year. Havells has maintained its quality. Hot water in 10 minutes even in peak winter.,5,positive,Sneha T.,2025-02-26,Amazon.in,True,72
28584156-2f7,Havells Puro Plus 25L,water_heaters,Heating is good but leaking. Has both pros and cons. Could be better for the premium price.,3,mixed,Rekha J.,2025-02-26,Flipkart,True,95
5b33a401-0ef,Havells Adonia Spin 25L,water_heaters,"Inner tank rusted within 1 year. Technician never showed up despite 3 complaints. For the price paid, this is unacceptable quality.",3,negative,Swati M.,2025-02-26,Flipkart,True,0
de643f9f-2d7,Havells Adore LED 9W,lighting,The overheating is very annoying. Going to switch to another brand now. Brightness drops significantly over time.,4,negative,Sapna W.,2025-02-26,Flipkart,True,0
1c03dd0e-aad,Havells Adore LED 9W,lighting,Best LED bulb I've bought. Color temperature is perfect. Works as advertised. Great value for money.,4,positive,Ananya R.,2025-02-27,Croma,True,110
8de47e39-df5,Havells Sprint 400mm,fans,"After trying many brands, finally settled on Havells. The build quality is great. Very happy with this purchase. No regrets.",5,positive,Rajesh V.,2025-02-27,Havells.com,True,111
d75ff7f9-594,Havells LED Panel 18W,lighting,Installed 10 of these in my home. Good value for money. Consistent brightness and great build quality.,4,positive,Divya N.,2025-02-27,Amazon.in,True,0
a771df1a-f1b,Havells Sprint Mixer 600W,mixer_grinders,Works fine for daily use but coupler breaking. Works for basic needs. Average mixer for the price.,3,mixed,Ajay G.,2025-02-27,Havells.com,True,0
9ca99c8e-e49,Havells LED Panel 18W,lighting,The light quality is excellent. Works as advertised. No flickering at all. True to claimed lumens.,5,positive,Shruti R.,2025-02-28,Croma,False,58
6c700733-a1a,Havells Carnival,fans,"After trying many brands, finally settled on Havells. The build quality is impressive. Sturdy construction. No regrets.",4,positive,Vivek Y.,2025-02-28,Croma,True,39
4dc65364-1a0,Havells Festiva,fans,PCB board failed after 6 months. I've used other Havells products which were much better. Havells service center asking for Rs 1500 for replacement even under warranty.,2,negative,Rahul S.,2025-02-28,Flipkart,True,0
625851a4-af3,Havells Ventil Air DX,fans,Fan makes too much clicking sound. Called customer care but no proper response. I've used other Havells products which were much better. Very frustrated.,1,negative,Tanvi I.,2025-02-28,Amazon.in,True,115
3b4df1f4-775,Havells Vitonica 500W,mixer_grinders,Design is premium but coupler breaking is a concern. Would rate 3/5. Room for improvement. Needs improvement in build quality.,2,mixed,Arun H.,2025-02-28,Croma,True,76
c694404c-bd6,Havells Sprint Mixer 600W,mixer_grinders,"Works fine for daily use but coupler breaking. It's okay, nothing special. Average mixer for the price.",4,mixed,Mohan U.,2025-02-28,Havells.com,True,0
c3b50979-6bb,Havells Lumeno LED 15W,lighting,Bulb gets extremely hot. Misleading product description on website. Concerned about safety in enclosed fixtures.,1,negative,Suresh L.,2025-03-01,Croma,True,99
988bf2b9-265,Havells Capture 500W,mixer_grinders,"Best mixer grinder for the price. Even after months, performance hasn't degraded. Wet and dry grinding both are impressive. Highly recommend.",5,positive,Dhruv E.,2025-03-01,Amazon.in,True,71
b24978d2-224,Havells Quatro 15L,water_heaters,"Compact design, fits easily in bathroom. Energy savings are noticeable on the electricity bill. Heating element quality is excellent. Very satisfied customer.",4,positive,Manoj Z.,2025-03-01,Reliance Digital,True,0
7f013c58-bc4,Havells Vitonica 500W,mixer_grinders,Good for light grinding but struggles with hard items. Would rate 3/5. Room for improvement. The speed settings is decent though.,2,mixed,Manish C.,2025-03-01,Croma,True,0
5ed720a3-f6d,Havells Adore LED 9W,lighting,Bright and energy efficient LED. Build quality is premium. Been using for 2 weeks with no issues.,4,positive,Karthik S.,2025-03-01,Croma,True,0
9c35ecc1-25a,Havells Smart LED WiFi,lighting,Energy saving is real but the dimming could be better. Would rate 3/5. Room for improvement. Decent product overall.,3,mixed,Mohan U.,2025-03-02,Croma,True,0
e6d3100e-ad8,Havells SS-390 Metallic,fans,Fan makes too much vibration. Called customer care but no proper response. Going to switch to another brand now. Very frustrated.,1,negative,Divya N.,2025-03-02,Flipkart,False,0
9cc93013-991,Havells Glow LED 12W,lighting,Smart light works perfectly with the app. My family loves it. Color changing feature is amazing.,5,positive,Amit K.,2025-03-02,Havells.com,True,17
91ab4850-77f,Havells SS-390 Metallic,fans,Remote control stopped working in 1 month. Service team is not responding. The product looks cheaply made. Very poor after-sales support.,1,negative,Karthik S.,2025-03-02,Croma,True,0
5247d124-822,Havells Bello 25L,water_heaters,Quick heating and energy efficient. Using it daily without any issues. The temperature control knob works perfectly. Good build quality.,5,positive,Sanjay U.,2025-03-02,Havells.com,True,16
757928f8-8ef,Havells Marathon 750W,mixer_grinders,Design is premium but coupler breaking is a concern. Works for basic needs. Needs improvement in build quality.,3,mixed,Vivek Y.,2025-03-02,Amazon.in,True,0
8a250cd5-902,Havells Lumeno LED 15W,lighting,Good brightness but buzzing sound. Works for basic needs. Okay for the price point.,2,mixed,Gaurav P.,2025-03-02,Havells.com,True,136
82016d30-079,Havells Ventil Air DX,fans,Using this Havells Ventil Air DX for 8 months now. Very satisfied with the performance. My neighbor also bought one after seeing mine. The BLDC motor saves a lot on electricity.,3,positive,Pallavi T.,2025-03-02,Flipkart,True,130
0005f99e-b06,Havells Nicola,fans,Good fan for the price but noise at high speed. Acceptable performance for daily use. Would have been 5 stars otherwise.,4,mixed,Arjun Y.,2025-03-03,Havells.com,True,132
be071ba1-133,Havells Sprint 400mm,fans,Fan makes too much motor heating. Called customer care but no proper response. No response from service center. Very frustrated.,2,negative,Raghav C.,2025-03-03,Havells.com,True,96
64178292-ba7,Havells NXT LED Batten 20W,lighting,The light quality is excellent. Recommend to everyone. No flickering at all. True to claimed lumens.,4,positive,Harsh L.,2025-03-03,Reliance Digital,False,121
b2760daa-0ca,Havells Sprint Mixer 600W,mixer_grinders,"Good for light grinding but struggles with hard items. It's okay, nothing special. The overload protection is decent though.",3,mixed,Manish C.,2025-03-03,Havells.com,True,0
d292c55c-e34,Havells Momenta 750W,mixer_grinders,"Using for 2 weeks. Handles all Indian cooking needs perfectly. Even after months, performance hasn't degraded. Motor is very powerful.",4,positive,Deepak G.,2025-03-04,Amazon.in,True,0
97883a4e-4b0,Havells PowerGrind 1000W,mixer_grinders,Love the look and performance. Much better than the Chinese alternatives. Easy to clean and the locking mechanism is solid.,4,positive,Kamini F.,2025-03-04,Flipkart,True,68
c1d26217-431,Havells Vitonica 500W,mixer_grinders,Havells quality at its best. The jars are sturdy and grinding performance works great. Will buy more Havells products.,5,positive,Prakash A.,2025-03-05,Havells.com,True,84
f4080549-e8c,Havells Festiva,fans,Good fan for the price but noise at high speed. Works for basic needs. Would have been 5 stars otherwise.,2,mixed,Prakash A.,2025-03-05,Amazon.in,True,0
1207d26b-49c,Havells Ventil Air DX,fans,"Excellent fan! The design is top-notch. Even after months, performance hasn't degraded. Installation was smooth. Happy with the purchase.",1,positive,Vivek Y.,2025-03-05,Havells.com,True,33
ac1b0f17-811,Havells Monza EC 15L,water_heaters,Leaking from the bottom. Customer care is useless. Warranty claim rejected saying it's installation issue. Very disappointed.,1,negative,Sneha T.,2025-03-06,Flipkart,True,0
5b47e9b7-478,Havells Pacer,fans,Excellent fan! The remote control is top-notch. My neighbor also bought one after seeing mine. Installation was smooth. Happy with the purchase.,4,positive,Pallavi T.,2025-03-06,Havells.com,True,0
da64c790-50a,Havells ES-40 Premium,fans,PCB board failed after 2 months. Going to switch to another brand now. Havells service center asking for Rs 1500 for replacement even under warranty.,2,negative,Arun H.,2025-03-06,Havells.com,True,3
